ts_code,trade_date,close,open,high,low,pre_close,change,pct_change,vol,amount,create_time
CN2320.CNI,20250819,2784.9484,2796.9486,2799.8538,2782.9787,2791.8533,-6.9049,-0.2473,52885175.0,44165441.4,2025-08-19 15:11:41
CN2321.CNI,20250819,11758.6158,11816.9449,11860.8821,11742.3255,11792.2691,-33.6533,-0.2854,55742217.0,85531148.2,2025-08-19 15:11:41
CN2322.CNI,20250819,13483.1101,13541.1153,13602.9973,13448.3037,13512.3956,-29.2855,-0.2167,38771187.0,122912785.2,2025-08-19 15:11:41
CN2324.CNI,20250819,15491.6226,15528.7612,15603.7128,15455.1383,15486.0104,5.6122,0.0362,17123683.0,38345010.7,2025-08-19 15:11:41
CN2326.CNI,20250819,6572.7466,6535.4455,6612.0512,6521.1896,6541.1844,31.5622,0.4825,12842596.0,52324320.2,2025-08-19 15:11:41
CN2328.CNI,20250819,15287.4262,15364.7139,15415.4822,15223.237,15340.9247,-53.4985,-0.3487,18550505.0,75641524.9,2025-08-19 15:11:41
CN2335.CNI,20250819,5386.488,5382.4557,5405.3647,5341.3032,5381.5114,4.9766,0.0925,35954187.0,62861292.3,2025-08-19 15:11:41
CN2337.CNI,20250819,6629.2494,6615.4119,6686.9716,6595.827,6627.0579,2.1915,0.0331,65276794.0,250162417.4,2025-08-19 15:11:41
CN2339.CNI,20250819,9211.6074,9234.099,9308.2656,9180.07,9249.1044,-37.497,-0.4054,71857188.0,235686300.5,2025-08-19 15:11:41
CN2341.CNI,20250819,2111.981,2115.0558,2123.4172,2105.5853,2112.0744,-0.0934,-0.0044,38490968.0,107610313.6,2025-08-19 15:11:41
CN2346.CNI,20250819,4610.9659,4604.4929,4648.4126,4589.8394,4608.0968,2.8691,0.0623,36936441.0,155218905.9,2025-08-19 15:11:41
CN2348.CNI,20250819,9756.4512,9785.959,9809.0416,9724.6542,9768.0116,-11.5604,-0.1183,66613877.0,93065193.5,2025-08-19 15:11:41
CN2350.CNI,20250819,3011.4236,2999.6299,3038.0743,2993.2422,2997.3428,14.0808,0.4698,19181985.0,31132947.5,2025-08-19 15:11:41
CN2351.CNI,20250819,12595.8766,12604.7159,12673.7692,12521.8269,12604.9276,-9.051,-0.0718,62084230.0,158129252.1,2025-08-19 15:11:41
CN2353.CNI,20250819,2739.4619,2749.2508,2753.7039,2738.1663,2745.0235,-5.5616,-0.2026,20500643.0,19311721.8,2025-08-19 15:11:41
CN2354.CNI,20250819,10194.6462,10218.6026,10265.3284,10173.9399,10210.004,-15.3578,-0.1504,94331252.0,240555508.5,2025-08-19 15:11:41
CN2355.CNI,20250819,4771.7451,4824.8445,4850.2227,4769.3068,4824.9085,-53.1634,-1.1019,32590504.0,104645067.6,2025-08-19 15:11:41
CN2356.CNI,20250819,13486.5556,13527.6156,13580.0783,13435.5195,13505.4502,-18.8946,-0.1399,33964169.0,87458436.5,2025-08-19 15:11:41
CN2357.CNI,20250819,4617.6743,4629.9775,4658.4533,4606.9514,4630.6177,-12.9434,-0.2795,51450692.0,77215607.1,2025-08-19 15:11:41
CN2358.CNI,20250819,5403.0849,5445.3971,5460.7028,5388.7214,5444.5532,-41.4683,-0.7616,23909420.0,50438081.8,2025-08-19 15:11:41
CN2360.CNI,20250819,7798.5497,7730.531,7849.3862,7689.7393,7720.5503,77.9994,1.0103,67613732.0,169226608.8,2025-08-19 15:11:41
CN2361.CNI,20250819,4273.6187,4284.3103,4312.9267,4257.6899,4288.4576,-14.8389,-0.346,35636789.0,51015738.1,2025-08-19 15:11:41
CN2363.CNI,20250819,7509.8198,7402.4562,7569.5074,7395.8934,7432.3678,77.452,1.0421,31897017.0,165238263.2,2025-08-19 15:11:41
CN2366.CNI,20250819,2514.487,2513.025,2564.195,2503.0425,2514.0488,0.4382,0.0174,51473062.0,85707104.4,2025-08-19 15:11:41
CN2367.CNI,20250819,3880.9449,3868.6036,3922.3885,3868.6036,3860.2156,20.7293,0.537,18931538.0,15318301.2,2025-08-19 15:11:41
CN2368.CNI,20250819,8676.7254,8854.1187,8854.1187,8664.3175,8840.7462,-164.0208,-1.8553,22945503.0,69841850.0,2025-08-19 15:11:41
CN2369.CNI,20250819,2081.9791,2089.1854,2096.2011,2077.9759,2084.5097,-2.5306,-0.1214,39837924.0,101408935.0,2025-08-19 15:11:41
CN2370.CNI,20250819,5091.3323,5110.9914,5145.9546,5078.3005,5107.6263,-16.294,-0.319,142959002.0,400453629.3,2025-08-19 15:11:41
CN2371.CNI,20250819,10301.4807,10347.7958,10374.3458,10283.2863,10330.9856,-29.5049,-0.2856,189054755.0,207817863.3,2025-08-19 15:11:41
CN2372.CNI,20250819,5433.7875,5458.0027,5502.1737,5420.3204,5450.4466,-16.6591,-0.3056,47573575.0,182523991.4,2025-08-19 15:11:41
CN2373.CNI,20250819,13440.6412,13509.6837,13550.4248,13421.8445,13479.166,-38.5248,-0.2858,68185101.0,81559611.4,2025-08-19 15:11:41
CN2374.CNI,20250819,4469.7714,4479.6564,4503.2312,4456.3416,4480.8048,-11.0334,-0.2462,29078470.0,81897186.2,2025-08-19 15:11:41
CN2375.CNI,20250819,7206.7996,7242.3232,7268.1729,7189.5275,7235.2102,-28.4106,-0.3927,50389024.0,53037819.5,2025-08-19 15:11:41
CN2376.CNI,20250819,6180.5415,6203.4801,6240.409,6160.1999,6208.4222,-27.8807,-0.4491,66306957.0,136032451.7,2025-08-19 15:11:41
CN2377.CNI,20250819,9279.4421,9293.4705,9324.6921,9254.1471,9294.4638,-15.0217,-0.1616,70480629.0,73220432.4,2025-08-19 15:11:41
CN2378.CNI,20250819,3405.682,3422.8605,3440.5224,3398.4697,3421.1726,-15.4906,-0.4528,189293080.0,429163207.2,2025-08-19 15:11:41
CN2381.CNI,20250819,5279.3901,5305.5424,5309.2028,5272.5979,5308.2557,-28.8656,-0.5438,11156866.0,11087893.9,2025-08-19 15:11:41
CN2382.CNI,20250819,4024.3641,4051.6564,4084.1162,4014.7845,4053.0596,-28.6955,-0.708,92828365.0,133717622.1,2025-08-19 15:11:41
CN2383.CNI,20250819,3420.2345,3445.0962,3447.3843,3409.9566,3442.8906,-22.6561,-0.6581,107964715.0,195132966.3,2025-08-19 15:11:41
CN2384.CNI,20250819,5853.8705,5851.0,5878.0645,5795.5255,5828.2472,25.6233,0.4396,54705776.0,92756927.3,2025-08-19 15:11:41
CN2385.CNI,20250819,13696.7987,13601.3392,13775.8516,13600.4999,13580.232,116.5667,0.8584,15977916.0,47544368.0,2025-08-19 15:11:41
CN2386.CNI,20250819,7672.3522,7767.9656,7900.526,7670.7797,7758.6498,-86.2976,-1.1123,22801016.0,76036062.6,2025-08-19 15:11:41
CN2387.CNI,20250819,9830.1683,9890.5134,9931.4175,9816.4942,9903.4591,-73.2908,-0.7401,119593770.0,140460712.4,2025-08-19 15:11:41
CN2388.CNI,20250819,6346.474,6363.9801,6422.6343,6323.8796,6375.6334,-29.1594,-0.4574,102162156.0,322914924.9,2025-08-19 15:11:41
CN2389.CNI,20250819,7141.7123,7007.5646,7215.9377,7004.9448,7011.6258,130.0865,1.8553,38006729.0,120836811.3,2025-08-19 15:11:41
CN2390.CNI,20250819,4216.022,4222.589,4234.3771,4209.5314,4209.3879,6.6341,0.1576,27606339.0,19989930.2,2025-08-19 15:11:41
CN2391.CNI,20250819,4871.1718,4892.081,4923.593,4867.2894,4882.3687,-11.1969,-0.2293,53395676.0,104387035.2,2025-08-19 15:11:41
CN2392.CNI,20250819,3159.0325,3176.7338,3195.3868,3151.1432,3174.2044,-15.1719,-0.478,89956870.0,317692754.7,2025-08-19 15:11:41
CN2393.CNI,20250819,4959.8802,4939.227,4995.9361,4939.227,4927.3821,32.4981,0.6595,31554786.0,22119845.9,2025-08-19 15:11:41
CN2394.CNI,20250819,11224.346,11377.8305,11564.012,11224.346,11364.3304,-139.9844,-1.2318,19330172.0,69903311.9,2025-08-19 15:11:41
CN2395.CNI,20250819,8241.1989,8277.4742,8370.45,8217.5928,8277.7852,-36.5863,-0.442,45850271.0,90439981.5,2025-08-19 15:11:41
CN2396.CNI,20250819,26307.1817,26080.8943,26464.4485,26077.1826,26030.8882,276.2935,1.0614,11122934.0,42641481.0,2025-08-19 15:11:41
CN2397.CNI,20250819,2590.425,2592.3327,2610.5389,2584.6817,2590.2863,0.1387,0.0054,53160841.0,70331559.1,2025-08-19 15:11:41
CN2398.CNI,20250819,18249.3566,18276.4135,18382.854,18219.2481,18293.8142,-44.4576,-0.243,21661222.0,86291813.9,2025-08-19 15:11:41
CN2399.CNI,20250819,11178.2553,11256.8376,11297.4394,11158.0126,11235.0783,-56.823,-0.5058,174825433.0,329645918.6,2025-08-19 15:11:41
CN2400.CNI,20250819,5702.094,5722.8202,5754.4998,5689.4837,5720.9524,-18.8584,-0.3296,362998564.0,763681574.3,2025-08-19 15:11:41
CN2401.CNI,20250819,5486.6904,5493.7489,5525.554,5466.9561,5498.0209,-11.3305,-0.2061,387504448.0,672128421.1,2025-08-19 15:11:41
CN2402.CNI,20250819,4972.4045,5023.8291,5048.2051,4963.7666,5024.3515,-51.947,-1.0339,105143515.0,203135280.0,2025-08-19 15:11:41
CN2403.CNI,20250819,10709.523,10639.565,10814.95,10635.2086,10625.5682,83.9548,0.7901,39674980.0,136630525.5,2025-08-19 15:11:41
CN2405.CNI,20250819,3467.3674,3441.721,3494.0488,3440.8042,3454.5936,12.7738,0.3698,41320999.0,186908069.2,2025-08-19 15:11:41
CN2406.CNI,20250819,18643.7851,18705.6081,18734.9452,18608.1852,18706.392,-62.6069,-0.3347,35510484.0,36174533.1,2025-08-19 15:11:41
CN2407.CNI,20250819,3174.1143,3170.982,3204.0151,3156.3736,3176.747,-2.6327,-0.0829,68613563.0,181888561.5,2025-08-19 15:11:41
CN2408.CNI,20250819,19889.2307,19956.2513,20012.3001,19845.9583,19932.825,-43.5943,-0.2187,54097255.0,47098762.2,2025-08-19 15:11:41
CN2409.CNI,20250819,6478.8952,6474.9416,6533.3916,6429.5117,6481.047,-2.1518,-0.0332,83274499.0,162325108.7,2025-08-19 15:11:41
CN2410.CNI,20250819,2686.8408,2698.4301,2740.6495,2677.3305,2700.0672,-13.2264,-0.4899,8899664.0,33580412.6,2025-08-19 15:11:41
CN2411.CNI,20250819,6158.6254,6160.1349,6170.555,6146.3977,6161.3706,-2.7452,-0.0446,47181840.0,47639078.4,2025-08-19 15:11:41
CN2412.CNI,20250819,2782.8065,2791.0392,2801.1345,2769.8075,2791.5603,-8.7538,-0.3136,25753090.0,71233882.3,2025-08-19 15:11:41
CN2415.CNI,20250819,8191.5605,8241.2972,8261.8443,8165.1615,8237.3537,-45.7932,-0.5559,33215641.0,85140883.4,2025-08-19 15:11:41
CN2416.CNI,20250819,5809.7022,5794.0017,5825.0704,5743.8381,5791.5247,18.1775,0.3139,49755540.0,65805292.3,2025-08-19 15:11:41
CN2417.CNI,20250819,3504.3774,3500.5204,3533.9476,3455.1655,3505.2294,-0.852,-0.0243,26390463.0,87612533.0,2025-08-19 15:11:41
CN2418.CNI,20250819,4924.9927,4933.1583,4988.1659,4907.5424,4943.6711,-18.6784,-0.3778,33736811.0,102449394.3,2025-08-19 15:11:41
CN2419.CNI,20250819,2590.444,2575.8796,2613.3799,2568.7811,2577.6651,12.7789,0.4958,26809538.0,38637094.1,2025-08-19 15:11:41
CN2420.CNI,20250819,2118.2505,2150.9858,2167.5146,2116.0436,2157.0078,-38.7573,-1.7968,46711137.0,75886386.5,2025-08-19 15:11:41
CN2422.CNI,20250819,3870.6867,3881.1315,3910.2591,3860.3064,3882.2742,-11.5875,-0.2985,133187136.0,227177407.7,2025-08-19 15:11:41
CN2423.CNI,20250819,3063.7251,3084.9222,3111.1423,3055.376,3094.5612,-30.8361,-0.9965,23797966.0,57116941.7,2025-08-19 15:11:41
CN2428.CNI,20250819,4472.5594,4445.7113,4507.3821,4435.0808,4449.2286,23.3308,0.5244,45294547.0,103367032.3,2025-08-19 15:11:41
CN2429.CNI,20250819,1689.2355,1692.3236,1697.9704,1682.4178,1689.4822,-0.2467,-0.0146,44357496.0,55952294.8,2025-08-19 15:11:41
CN2431.CNI,20250819,17133.1581,17106.1433,17182.0188,17058.2307,17107.5458,25.6123,0.1497,33056514.0,27310667.8,2025-08-19 15:11:41
CN2432.CNI,20250819,7847.8408,7780.9816,7942.4042,7687.2024,7784.1298,63.711,0.8185,22075354.0,81083454.7,2025-08-19 15:11:41
CN2433.CNI,20250819,2614.545,2621.6371,2627.0977,2612.2597,2620.2514,-5.7064,-0.2178,24238993.0,17582894.6,2025-08-19 15:11:41
CN2434.CNI,20250819,2689.4626,2692.4056,2714.4669,2670.7813,2692.064,-2.6014,-0.0966,43357175.0,47542439.9,2025-08-19 15:11:41
CN2435.CNI,20250819,4986.1304,4973.1276,5010.3464,4964.6128,4972.6434,13.487,0.2712,11385631.0,10959906.3,2025-08-19 15:11:41
CN2436.CNI,20250819,7246.6586,7254.094,7281.8042,7229.8699,7257.2878,-10.6292,-0.1465,9837882.0,8272462.3,2025-08-19 15:11:41
CN2437.CNI,20250819,9892.1439,10019.9509,10109.2052,9881.2328,10073.4899,-181.346,-1.8002,43109536.0,64377831.2,2025-08-19 15:11:41
CN2438.CNI,20250819,3322.9932,3323.6444,3334.904,3314.794,3315.5061,7.4871,0.2258,27961091.0,21325267.7,2025-08-19 15:11:41
CN2440.CNI,20250819,2361.2732,2366.3361,2384.3148,2350.2811,2360.0439,1.2293,0.0521,32026117.0,13852452.7,2025-08-19 15:11:41
CN2441.CNI,20250819,2704.1666,2741.9897,2794.0576,2698.4616,2741.3438,-37.1772,-1.3562,8816142.0,35016467.9,2025-08-19 15:11:41
CN2550.CNI,20250819,11441.8143,11510.0818,11564.0622,11429.2235,11486.7589,-44.9446,-0.3913,31376924.0,78945022.6,2025-08-19 15:11:41
CN2551.CNI,20250819,10047.4066,10049.5376,10154.8087,10021.5914,10047.2315,0.1751,0.0017,28463623.0,78538337.5,2025-08-19 15:11:41
CN2552.CNI,20250819,12278.5292,12355.5745,12388.7225,12263.6243,12320.37,-41.8408,-0.3396,29259304.0,65634479.7,2025-08-19 15:11:41
CN2553.CNI,20250819,9343.6519,9360.8091,9417.1384,9320.0636,9339.0995,4.5524,0.0487,15514980.0,54051161.5,2025-08-19 15:11:41
CN2554.CNI,20250819,11600.0066,11653.9829,11689.8431,11573.7202,11643.4585,-43.4519,-0.3732,34451582.0,64876953.3,2025-08-19 15:11:41
CN2555.CNI,20250819,8542.5031,8578.5323,8595.424,8532.0343,8569.63,-27.1269,-0.3165,35152034.0,55707066.0,2025-08-19 15:11:41
CN2556.CNI,20250819,3003.8946,3016.6152,3027.1429,2994.6951,3011.7896,-7.895,-0.2621,26956607.0,63726145.9,2025-08-19 15:11:41
CN2557.CNI,20250819,2149.5767,2152.483,2167.9037,2145.2763,2153.0534,-3.4767,-0.1615,53160841.0,70331559.1,2025-08-19 15:11:41
CN2602.CNI,20250819,1280.1804,1282.8509,1291.8474,1269.8682,1283.3758,-3.1954,-0.249,54577869.0,117618115.7,2025-08-19 15:11:41
CN2604.CNI,20250819,2600.1891,2604.6179,2612.3151,2593.5808,2604.3693,-4.1802,-0.1605,40396500.0,58083010.2,2025-08-19 15:11:41
CN2608.CNI,20250819,3999.7172,4010.876,4042.1391,3985.7989,4019.7024,-19.9852,-0.4972,61730525.0,202268877.5,2025-08-19 15:11:41
CN2610.CNI,20250819,9172.806,9116.1031,9282.4691,9089.7242,9133.1575,39.6485,0.4341,45232750.0,174020883.6,2025-08-19 15:11:41
CN2613.CNI,20250819,4274.3309,4274.7904,4304.4214,4257.2117,4277.0564,-2.7255,-0.0637,3547085.0,2339059.0,2025-08-19 15:11:41
CN2614.CNI,20250819,3825.5961,3835.8338,3854.5042,3808.9647,3847.094,-21.4979,-0.5588,47862374.0,71179737.1,2025-08-19 15:11:41
CN2615.CNI,20250819,4244.4609,4264.0419,4276.3099,4213.1656,4269.2045,-24.7436,-0.5796,59797061.0,150682405.8,2025-08-19 15:11:41
CN2616.CNI,20250819,9281.2418,9269.8742,9343.493,9158.91,9228.606,52.6358,0.5704,52815950.0,77347008.3,2025-08-19 15:11:41
CN2617.CNI,20250819,13585.6861,13475.7788,13681.0115,13473.542,13478.5901,107.096,0.7946,5642661.0,16937740.7,2025-08-19 15:11:41
CN2618.CNI,20250819,10888.3102,10923.99,11074.9785,10864.1587,10936.0156,-47.7054,-0.4362,16126316.0,41167789.7,2025-08-19 15:11:41
CN2619.CNI,20250819,10325.2876,10362.4388,10399.583,10281.8793,10404.5677,-79.2801,-0.762,35470947.0,51893654.8,2025-08-19 15:11:41
CN2620.CNI,20250819,5738.4728,5748.0699,5795.1705,5713.98,5753.1787,-14.7059,-0.2556,103325655.0,256779657.5,2025-08-19 15:11:41
CN2621.CNI,20250819,9306.9187,9004.6123,9433.6565,8999.0227,9002.1997,304.719,3.3849,14088714.0,70521958.0,2025-08-19 15:11:41
CN2622.CNI,20250819,2303.7531,2318.0605,2320.2193,2298.164,2316.8106,-13.0575,-0.5636,6402450.0,4860600.4,2025-08-19 15:11:41
CN2623.CNI,20250819,9758.1331,9763.5863,9829.0472,9696.9992,9761.4616,-3.3285,-0.0341,193689463.0,318764959.1,2025-08-19 15:11:41
CN2624.CNI,20250819,2669.602,2668.8347,2689.7457,2653.3996,2670.6224,-1.0204,-0.0382,193266865.0,360055616.3,2025-08-19 15:11:41
CN2625.CNI,20250819,2409.484,2407.0769,2427.6855,2398.4401,2410.707,-1.223,-0.0507,258807899.0,603921118.7,2025-08-19 15:11:41
CN2626.CNI,20250819,1865.3163,1860.9341,1879.8649,1854.7721,1863.1472,2.1691,0.1164,70107505.0,219815562.9,2025-08-19 15:11:41
CN2627.CNI,20250819,2910.5339,2919.6007,2927.1108,2901.1194,2920.1492,-9.6153,-0.3293,62074393.0,109153707.5,2025-08-19 15:11:41
CN2628.CNI,20250819,2549.9538,2549.4699,2571.0385,2531.7445,2551.3052,-1.3514,-0.053,80121124.0,164176773.0,2025-08-19 15:11:41
CN2629.CNI,20250819,3556.2694,3558.5866,3569.7108,3543.4827,3558.6889,-2.4195,-0.068,66054364.0,76579846.4,2025-08-19 15:11:41
CN2630.CNI,20250819,1758.2507,1755.9259,1771.451,1749.9957,1757.6597,0.591,0.0336,122757878.0,361899327.5,2025-08-19 15:11:41
CN2631.CNI,20250819,2946.7155,2952.9008,2960.7849,2938.3296,2949.2871,-2.5716,-0.0872,134285778.0,182517775.8,2025-08-19 15:11:41
CN2632.CNI,20250819,6412.6933,6386.9262,6446.2295,6381.9457,6393.3295,19.3638,0.3029,74147541.0,228269517.5,2025-08-19 15:11:41
CN2633.CNI,20250819,6911.3883,6910.5038,6955.9458,6882.2897,6914.8546,-3.4663,-0.0501,182970733.0,457768151.4,2025-08-19 15:11:41
CN2634.CNI,20250819,4607.8156,4604.1092,4637.473,4580.975,4604.6346,3.181,0.0691,63962469.0,140094634.4,2025-08-19 15:11:41
CN2635.CNI,20250819,2046.2814,2046.0283,2067.5323,2036.8649,2051.7572,-5.4758,-0.2669,47830674.0,211426754.4,2025-08-19 15:11:41
CN2636.CNI,20250819,7113.9857,7095.1337,7163.2621,7055.0142,7095.0653,18.9204,0.2667,44173570.0,135553255.0,2025-08-19 15:11:41
CN2637.CNI,20250819,2446.6239,2435.303,2464.7711,2435.2675,2425.199,21.4249,0.8834,11040865.0,5111386.3,2025-08-19 15:11:41
CN2638.CNI,20250819,6894.6466,6937.176,6956.8501,6857.6562,6942.0247,-47.3781,-0.6825,16392946.0,51424973.5,2025-08-19 15:11:41
CN2639.CNI,20250819,2380.727,2378.6344,2395.2391,2372.6505,2380.8026,-0.0756,-0.0032,20879426.0,30638703.3,2025-08-19 15:11:41
CN2640.CNI,20250819,2865.1613,2856.4095,2890.2428,2850.5495,2864.3603,0.801,0.028,228279414.0,561921833.3,2025-08-19 15:11:41
CN2641.CNI,20250819,2805.7005,2807.2507,2831.8149,2793.4219,2809.2672,-3.5667,-0.127,143220105.0,388520972.5,2025-08-19 15:11:41
CN2642.CNI,20250819,2242.4787,2249.4162,2261.2948,2230.302,2248.3294,-5.8507,-0.2602,81622502.0,158622678.7,2025-08-19 15:11:41
CN2643.CNI,20250819,3475.2862,3465.5755,3517.5193,3454.6253,3477.918,-2.6318,-0.0757,51938087.0,212932702.5,2025-08-19 15:11:41
CN2644.CNI,20250819,4970.5235,4972.0855,4992.4334,4953.3642,4970.7734,-0.2499,-0.005,47183643.0,68653384.1,2025-08-19 15:11:41
CN2645.CNI,20250819,13475.5027,13490.0966,13530.403,13435.4264,13489.5144,-14.0117,-0.1039,27569665.0,54249969.9,2025-08-19 15:11:41
CN2646.CNI,20250819,11499.3835,11462.2961,11556.8546,11423.8007,11426.012,73.3715,0.6421,34326715.0,62558527.0,2025-08-19 15:11:41
CN2647.CNI,20250819,10504.9853,10527.5849,10677.1641,10483.1054,10538.8656,-33.8803,-0.3215,14690693.0,34335331.9,2025-08-19 15:11:41
CN2648.CNI,20250819,15073.6276,15153.0657,15178.4638,15013.2933,15160.4814,-86.8538,-0.5729,63382984.0,150864638.7,2025-08-19 15:11:41
CN2649.CNI,20250819,4139.6373,4143.8796,4168.0059,4129.8385,4148.8805,-9.2432,-0.2228,16573877.0,28389693.4,2025-08-19 15:11:41
CN2650.CNI,20250819,2775.506,2775.6388,2797.4365,2761.4729,2776.033,-0.527,-0.019,17605407.0,48802129.9,2025-08-19 15:11:41
CN2651.CNI,20250819,1989.5152,1991.3601,2002.1746,1980.8635,1992.2858,-2.7706,-0.1391,15124334.0,42563139.9,2025-08-19 15:11:41
CN2652.CNI,20250819,3986.6622,4013.116,4063.4528,3974.9518,4016.759,-30.0968,-0.7493,20366044.0,66434672.4,2025-08-19 15:11:41
CN2653.CNI,20250819,3459.5542,3462.223,3480.1582,3445.1443,3457.1914,2.3628,0.0683,40238781.0,103977669.6,2025-08-19 15:11:41
CN2654.CNI,20250819,3225.7136,3227.9298,3256.0288,3217.5589,3226.1878,-0.4742,-0.0147,65872060.0,81620188.6,2025-08-19 15:11:41
CN2655.CNI,20250819,17094.8052,17118.583,17233.5222,17063.8136,17124.2144,-29.4092,-0.1717,23237613.0,86147866.8,2025-08-19 15:11:41
CN2656.CNI,20250819,8888.2674,8844.0097,8944.4432,8838.6358,8850.5804,37.687,0.4258,74147541.0,228269517.5,2025-08-19 15:11:41
CN2657.CNI,20250819,8716.8803,8708.5722,8781.6773,8689.5786,8713.8799,3.0004,0.0344,182970733.0,457768151.4,2025-08-19 15:11:41
CN2658.CNI,20250819,5507.1846,5501.1128,5544.5543,5481.6928,5501.4723,5.7123,0.1038,63962469.0,140094634.4,2025-08-19 15:11:41
CN2659.CNI,20250819,5878.4651,5879.777,5916.2676,5850.4794,5882.131,-3.6659,-0.0623,281947318.0,620006015.1,2025-08-19 15:11:41
CN2660.CNI,20250819,2746.0046,2738.1467,2767.8588,2732.827,2742.266,3.7386,0.1363,65541034.0,243865502.5,2025-08-19 15:11:41
CN2661.CNI,20250819,7558.6303,7576.8351,7594.2614,7541.8787,7571.813,-13.1827,-0.1741,49365888.0,69081934.7,2025-08-19 15:11:41
CN2662.CNI,20250819,2278.221,2270.524,2297.0303,2266.1697,2275.4712,2.7498,0.1208,63889236.0,250731495.2,2025-08-19 15:11:41
CN2663.CNI,20250819,2331.5738,2335.2498,2342.5557,2326.6866,2332.1409,-0.5671,-0.0243,37303223.0,51909526.6,2025-08-19 15:11:41
CN2664.CNI,20250819,1489.5366,1486.2169,1500.7323,1472.0461,1485.427,4.1096,0.2767,84946404.0,152331293.6,2025-08-19 15:11:41
CN2665.CNI,20250819,2615.4181,2619.8361,2630.2234,2607.7449,2619.0439,-3.6258,-0.1384,77510746.0,134433324.0,2025-08-19 15:11:41
CN2666.CNI,20250819,1984.5303,1977.6946,1999.9574,1970.4393,1981.2205,3.3098,0.1671,109408984.0,343905797.8,2025-08-19 15:11:41
CN2667.CNI,20250819,4680.4762,4644.1062,4743.701,4642.7419,4662.3827,18.0935,0.3881,33833556.0,157790429.1,2025-08-19 15:11:41
CN2668.CNI,20250819,5130.92,5176.755,5196.8981,5113.4814,5192.9346,-62.0146,-1.1942,44901493.0,109200091.4,2025-08-19 15:11:41
CN2669.CNI,20250819,11184.6516,11123.4925,11249.4721,11120.3249,11131.7841,52.8675,0.4749,11746504.0,28171885.3,2025-08-19 15:11:41
CN2670.CNI,20250819,4853.7943,4879.0023,4905.3694,4833.9232,4892.7899,-38.9956,-0.797,47452404.0,109842311.8,2025-08-19 15:11:41
CN2671.CNI,20250819,11026.4851,10845.4171,11104.7802,10836.7504,10838.0284,188.4567,1.7388,34368878.0,92268994.4,2025-08-19 15:11:41
CN2672.CNI,20250819,6524.9746,6522.9184,6546.0212,6492.4107,6521.6203,3.3543,0.0514,12701223.0,15008914.1,2025-08-19 15:11:41
CN2673.CNI,20250819,2904.2008,2891.1007,2940.8162,2885.2208,2902.6679,1.5329,0.0528,36720038.0,175687629.4,2025-08-19 15:11:41
CN2674.CNI,20250819,2489.3379,2486.3202,2532.0369,2482.6009,2485.6522,3.6857,0.1483,57912048.0,103305374.9,2025-08-19 15:11:41
CN2675.CNI,20250819,3901.9154,3888.4678,3948.2236,3883.1236,3898.4646,3.4508,0.0885,77822864.0,158769854.0,2025-08-19 15:11:41
CN2676.CNI,20250819,4713.9191,4678.3654,4792.8555,4678.343,4676.7054,37.2137,0.7957,57912048.0,103305374.9,2025-08-19 15:11:41
CN2677.CNI,20250819,6470.8441,6440.7711,6520.7248,6425.9862,6460.3277,10.5164,0.1628,77822864.0,158769854.0,2025-08-19 15:11:41
CN2678.CNI,20250819,680.5884,677.2635,685.8202,669.0001,679.9039,0.6845,0.1007,7716888.0,26902700.8,2025-08-19 15:11:41
CN2680.CNI,20250819,875.9686,877.3901,884.8669,870.7429,877.5519,-1.5833,-0.1804,2292352.0,1563726.2,2025-08-19 15:11:41
CN2681.CNI,20250819,1188.353,1192.6076,1199.5105,1184.7949,1196.1104,-7.7574,-0.6486,33921128.0,52596429.9,2025-08-19 15:11:41
CN2682.CNI,20250819,1755.2135,1766.7372,1767.1916,1743.8313,1768.6068,-13.3933,-0.7573,42266169.0,112172369.5,2025-08-19 15:11:41
CN2683.CNI,20250819,2578.0276,2581.7183,2594.3029,2550.451,2565.8161,12.2115,0.4759,38423787.0,59333127.1,2025-08-19 15:11:41
CN2684.CNI,20250819,2537.7546,2517.1239,2555.3619,2516.8021,2517.647,20.1076,0.7987,6672545.0,20067762.1,2025-08-19 15:11:41
CN2685.CNI,20250819,2103.1536,2108.1236,2137.7969,2099.0105,2110.2413,-7.0877,-0.3359,15377710.0,36164399.2,2025-08-19 15:11:41
CN2686.CNI,20250819,2958.8222,2975.4472,2994.2814,2955.2671,2995.0785,-36.2563,-1.2105,42966256.0,61072743.1,2025-08-19 15:11:41
CN2687.CNI,20250819,3689.937,3700.315,3729.3259,3674.9162,3703.9016,-13.9646,-0.377,83737796.0,218319465.9,2025-08-19 15:11:41
CN2688.CNI,20250819,4546.9146,4381.5879,4603.3534,4376.2331,4382.9231,163.9915,3.7416,7871165.0,53022483.9,2025-08-19 15:11:41
CN2689.CNI,20250819,1086.7475,1091.8071,1093.1826,1083.9689,1092.017,-5.2695,-0.4825,4947142.0,3321053.9,2025-08-19 15:11:41
CN2692.CNI,20250819,4292.4679,4308.9681,4335.4458,4278.3685,4321.145,-28.6771,-0.6636,25829590.0,65811710.2,2025-08-19 15:11:41
CN2693.CNI,20250819,5549.3781,5588.5969,5623.5057,5530.8258,5578.268,-28.8899,-0.5179,39306104.0,62668476.0,2025-08-19 15:11:41
